facility_key,facility_name,source_facility_id,care_category,program_type,county,address,city,state,zip,phone,fax,capacity,licensee,administrator,facility_status,license_first_date,closed_date,regional_office,source_file_date,is_active,latitude,longitude,distance_miles_from_center,source_id,source_name,source_url,source_owner,source_detail
"cms-nursing-home-provider-info:195562","Green Meadow Haven","195562","skilled_nursing","Medicare and Medicaid","RED RIVER","1110 Ringgold Avenue","COUSHATTA","LA","71019","3189325202","","157","CLD INC","","ACTIVE","2002-10-18","","","2026-07-01","true","32.0293","-93.34","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":83.4,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":3,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":2,""staffing_rating"":1,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":2,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:195381","Christwood","195381","skilled_nursing","Medicare","ST. TAMMANY","100 Christwood Blvd","COVINGTON","LA","70433","9858980515","","30","CHRISTWOOD","","ACTIVE","1996-07-22","","","2026-07-01","true","30.4385","-90.146","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Corporation"",""average_residents_per_day"":22.8,""continuing_care_retirement_community"":""Y"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":4,""qm_rating"":3,""longstay_qm_rating"":2,""shortstay_qm_rating"":3,""staffing_rating"":5,""chain_name"":""GREENBRIER SENIOR LIVING"",""chain_id"":""872"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:195490","Forest Manor Nursing and Rehabilitation Center","195490","skilled_nursing","Medicare and Medicaid","ST. TAMMANY","1330 OCHSNER BLVD","COVINGTON","LA","70433","9858926900","","172","COMMUNITY CARE CENTER OF COVINGTON, LLC","","ACTIVE","2000-06-01","","","2026-07-01","true","30.4533","-90.147","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":163.2,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":4,""qm_rating"":3,""longstay_qm_rating"":4,""shortstay_qm_rating"":2,""staffing_rating"":2,""chain_name"":""THE BEEBE FAMILY"",""chain_id"":""779"",""total_number_of_penalties"":2,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:195302","TRINITY TRACE COMMUNITY CARE CENTER","195302","skilled_nursing","Medicare and Medicaid","ST. TAMMANY","612 HOLY TRINITY DRIVE","COVINGTON","LA","70433","9856435630","","116","COMMCARE CORPORATION","","ACTIVE","1994-12-01","","","2026-07-01","true","30.4114","-90.072","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Corporation"",""average_residents_per_day"":106.6,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":4,""qm_rating"":4,""longstay_qm_rating"":5,""shortstay_qm_rating"":4,""staffing_rating"":3,""chain_name"":""COMMCARE CORPORATION"",""chain_id"":""150"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:195563","Southwind Nursing & Rehabilitation Center","195563","skilled_nursing","Medicare and Medicaid","ACADIA","804 Crowley-Rayne Hwy","CROWLEY","LA","70526","3377832740","","112","ARKANSAS ELDER OUTREACH OF LITTLE ROCK, INC.","","ACTIVE","2002-08-02","","","2026-07-01","true","30.2222","-92.363","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Corporation"",""average_residents_per_day"":101.4,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":3,""qm_rating"":2,""longstay_qm_rating"":3,""shortstay_qm_rating"":1,""staffing_rating"":2,""chain_name"":""ELDER OUTREACH NURSING & REHABILITATION"",""chain_id"":""194"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:195426","THE ENCORE HEALTHCARE AND REHABILITATION CENTER","195426","skilled_nursing","Medicare and Medicaid","ACADIA","19110 CROWLEY-EUNICE HWY","CROWLEY","LA","70526","3377835533","","73","ARKANSAS ELDER OUTREACH OF LITTLE ROCK, INC.","","ACTIVE","1997-07-01","","","2026-07-01","true","30.3037","-92.397","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Corporation"",""average_residents_per_day"":67.6,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":4,""qm_rating"":3,""longstay_qm_rating"":4,""shortstay_qm_rating"":2,""staffing_rating"":2,""chain_name"":""ELDER OUTREACH NURSING & REHABILITATION"",""chain_id"":""194"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:195393","Deerfield Nursing and Rehabilitation Center","195393","skilled_nursing","Medicare and Medicaid","RICHLAND","522 Main Street","DELHI","LA","71232","3188782417","","103","DEERFIELD NURSING & REHABILITATION CENTER, LLC","","ACTIVE","1997-01-01","","","2026-07-01","true","32.4624","-91.492","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":62.1,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":2,""qm_rating"":1,""longstay_qm_rating"":1,""shortstay_qm_rating"":1,""staffing_rating"":2,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:195524","Golden Age Healthcare and Rehabilitation Center","195524","skilled_nursing","Medicare and Medicaid","LIVINGSTON","27090 HWY 16","DENHAM SPRINGS","LA","70726","2256655544","","175","PLANTATION MANAGEMENT COMPANY, LLC","","ACTIVE","2001-06-27","","","2026-07-01","true","30.6562","-90.899","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":170.8,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":3,""qm_rating"":1,""longstay_qm_rating"":1,""shortstay_qm_rating"":1,""staffing_rating"":1,""chain_name"":""PLANTATION MANAGEMENT COMPANY"",""chain_id"":""406"",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:195501","Harvest Manor Healthcare and Rehabilitation Center","195501","skilled_nursing","Medicare and Medicaid","LIVINGSTON","839 North Range Avenue","DENHAM SPRINGS","LA","70726","2256658946","","171","PLANTATION MANAGEMENT COMPANY, LLC","","ACTIVE","2000-10-13","","","2026-07-01","true","30.494","-90.956","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":164.7,""continuing_care_retirement_community"":""N"",""special_focus_status"":""SFF Candidate"",""abuse_icon"":""Y"",""overall_rating"":1,""health_inspection_rating"":1,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":2,""staffing_rating"":2,""chain_name"":""PLANTATION MANAGEMENT COMPANY"",""chain_id"":""406"",""total_number_of_penalties"":3,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:195527","THE CARE CENTER OF DEQUINCY","195527","skilled_nursing","Medicare and Medicaid","CALCASIEU","602 NORTH DIVISION","DEQUINCY","LA","70633","3377862466","","80","ST MICHAEL PFU LLC","","ACTIVE","2001-08-09","","","2026-07-01","true","30.4556","-93.436","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":59.1,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":3,""qm_rating"":2,""longstay_qm_rating"":1,""shortstay_qm_rating"":2,""staffing_rating"":3,""chain_name"":""RIGHTCARE HEALTH SERVICES"",""chain_id"":""806"",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:195535","Deridder Retirement & Rehab Center","195535","skilled_nursing","Medicare and Medicaid","BEAUREGARD","1420 BLANKENSHIP DR","DERIDDER","LA","70634","3374639022","","90","DERIDDER RETIREMENT & REHABILITATION CENTER, LLC","","ACTIVE","2002-01-16","","","2026-07-01","true","30.8418","-93.31","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":60.2,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":3,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":1,""staffing_rating"":1,""chain_name"":""RIGHTCARE HEALTH SERVICES"",""chain_id"":""806"",""total_number_of_penalties"":2,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:195525","WESTWOOD MANOR NURSING HOME, INC","195525","skilled_nursing","Medicare and Medicaid","BEAUREGARD","714 HIGH SCHOOL DRIVE","DERIDDER","LA","70634","3374636293","","132","WESTWOOD MANOR NURSING HOME LLC","","ACTIVE","2001-07-09","","","2026-07-01","true","30.8576","-93.293","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":93.2,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":3,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":2,""staffing_rating"":2,""chain_name"":""RIGHTCARE HEALTH SERVICES"",""chain_id"":""806"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:195221","ORMOND NURSING & CARE CENTER","195221","skilled_nursing","Medicare and Medicaid","ST. CHARLES","22 PLANTATION ROAD","DESTREHAN","LA","70047","9857641793","","146","COMMUNITY CARE CENTER OF DESTREHAN, LLC","","ACTIVE","1988-04-01","","","2026-07-01","true","29.9746","-90.379","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":105,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":5,""qm_rating"":3,""longstay_qm_rating"":3,""shortstay_qm_rating"":3,""staffing_rating"":2,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:195491","CHATEAU D'VILLE REHAB AND RETIREMENT","195491","skilled_nursing","Medicare and Medicaid","ASCENSION","401 VATICAN DRIVE","DONALDSONVILLE","LA","70346","2254738614","","141","DVILLE OPCO LLC","","ACTIVE","2000-07-03","","","2026-07-01","true","30.0935","-90.998","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":84.8,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":5,""qm_rating"":5,""longstay_qm_rating"":5,""shortstay_qm_rating"":4,""staffing_rating"":2,""chain_name"":""PRIORITY MANAGEMENT"",""chain_id"":""425"",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:195580","Avoyelles Manor Nursing Home","195580","skilled_nursing","Medicare and Medicaid","AVOYELLES","5682 HWY. 107 SOUTH","DUPONT","LA","71329","3189223404","","104","AVOYELLES MANOR INC","","ACTIVE","2003-04-25","","","2026-07-01","true","30.9302","-91.947","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":53.5,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":5,""qm_rating"":3,""longstay_qm_rating"":2,""shortstay_qm_rating"":4,""staffing_rating"":1,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""22""}"
"cms-nursing-home-provider-info:195547","EUNICE MANOR","195547","skilled_nursing","Medicare and Medicaid","ST. LANDRY","3859 HIGHWAY 190","EUNICE","LA","70535","3374572681","","152","NURSING HOME OF EUNICE LLC","","ACTIVE","2002-05-13","","","2026-07-01","true","30.4952","-92.374","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":81.3,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":4,""qm_rating"":3,""longstay_qm_rating"":2,""shortstay_qm_rating"":4,""staffing_rating"":1,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:195588","OAK LANE WELLNESS & REHABILITATIVE CENTER","195588","skilled_nursing","Medicare and Medicaid","ST. LANDRY","1400 W MAGNOLIA","EUNICE","LA","70535","3375507200","","130","ASSISTED LIVING, INC.","","ACTIVE","2003-08-13","","","2026-07-01","true","30.4986","-92.429","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":74.7,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":2,""qm_rating"":3,""longstay_qm_rating"":4,""shortstay_qm_rating"":2,""staffing_rating"":2,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":3,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:195459","Arbor Lake Skilled Nursing & Rehabilitation","195459","skilled_nursing","Medicare and Medicaid","UNION","1155 STERLINGTON HIGHWAY","FARMERVILLE","LA","71241","3183683103","","150","LAKEVIEW NURSING HOME INC","","ACTIVE","1998-03-01","","","2026-07-01","true","32.772","-92.398","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":94.9,""continuing_care_retirement_community"":""Y"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":3,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":2,""staffing_rating"":2,""chain_name"":""PARAMOUNT HEALTHCARE CONSULTANTS"",""chain_id"":""396"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
